"Halogens","S","P","Other Metal","Hydroxyl or Ether","Ketones, aldehydes, carboxylic acids, or esters","Primary Amine or Ammonium Ion","Secondary Amine or Aromatic Nitrogen","Tertiary Amine or Amide Nitrogen","Aromatic","Aliphatic","mouse intraperitoneal LD50","group","S_Hydroxyl_or_Ether","S_Ketones_aldehydes_acids_esters","Primary_Amine_Ketones_aldehydes_acids_esters","Secondary_Amine_Ketones_aldehydes_acids_esters","Tertiary_Amine_Ketones_aldehydes_acids_esters","Primary_Amine_Hydroxyl_or_Ether","Secondary_Amine_Hydroxyl_or_Ether","Tertiary_Amine_Hydroxyl_or_Ether","Aromatic_Hydroxyl_or_Ether","Aromatic_Other_Metal","Hydroxyl_or_Ether_Ketones_aldehydes_acids_esters","Aliphatic_Tertiary_Amine_or_Amide_Nitrogen"
0,1,0,0,-1,1,-1,1,1,1,0,2.816178969,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,1,1,1,1,0,2.814524603,3,-1,1,1,1,1,-1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.850354566,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.9142056,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,1,1,1,1,0,2.786453275,3,-1,1,1,1,1,-1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.824573571,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.799031608,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.836108814,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,1,1,1,1,0,2.748701122,3,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.769905839,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.790123241,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,1,1,1,1,0,2.779234188,3,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
1,0,0,0,1,1,-1,1,1,1,0,2.82627829,3,0,0,-1,1,1,-1,1,1,1,0,1,0
0,0,0,0,1,1,-1,1,1,1,0,2.73285676,3,0,0,-1,1,1,-1,1,1,1,0,1,0
0,1,0,0,1,1,-1,1,1,1,0,2.778705346,3,1,1,-1,1,1,-1,1,1,1,0,1,0
-1,1,0,0,1,1,-1,1,1,1,0,2.815832672,3,1,1,-1,1,1,-1,1,1,1,0,1,0
-1,1,0,0,1,1,-1,1,1,1,0,2.787848545,3,1,1,-1,1,1,-1,1,1,1,0,1,0
-1,0,0,0,1,1,-1,1,1,1,0,2.759978915,3,0,0,-1,1,1,-1,1,1,1,0,1,0
0,0,0,0,1,1,-1,1,1,1,0,2.750222885,3,0,0,-1,1,1,-1,1,1,1,0,1,0
-1,0,0,0,1,1,-1,1,1,1,0,2.780652806,3,0,0,-1,1,1,-1,1,1,1,0,1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.800387109,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.819263528,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.845352338,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.791506789,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,1,1,-1,1,1,1,0,2.809089479,3,0,0,-1,1,1,-1,1,1,1,0,1,0
0,0,0,0,1,1,-1,-1,1,1,1,4.018339268,4,0,0,-1,-1,1,-1,-1,1,1,0,1,1
0,0,0,0,-1,1,-1,1,1,1,0,3.238082363,4,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,3.192324872,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
1,0,0,0,-1,1,-1,1,1,1,0,2.883826038,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,1,0,0,-1,1,1,1,1,1,0,2.756441355,3,-1,1,1,1,1,-1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,1,1,1,1,0,2.758491013,3,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.417473769,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.507256955,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.766830952,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.457917834,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.483669299,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.445658681,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.507978927,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.472125387,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.561831553,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.530314982,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.582229602,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.530314982,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.530314982,2,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.561831553,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.561831553,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.610307422,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.653911647,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.582229602,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.628595809,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
-1,0,0,0,-1,1,1,-1,-1,1,0,2.79769591,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.555201799,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,-1,1,1,-1,-1,1,0,2.575906262,3,0,0,1,-1,-1,-1,1,1,-1,0,-1,0
0,0,0,0,1,1,1,-1,1,1,0,2.577264827,3,0,0,1,-1,1,1,-1,1,1,0,1,0
0,0,0,0,1,1,1,-1,1,1,0,2.577264827,3,0,0,1,-1,1,1,-1,1,1,0,1,0
0,0,0,0,-1,1,1,1,-1,1,0,2.551177775,3,0,0,1,1,-1,-1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.708111429,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.628930183,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,-1,1,1,1,2.583523765,3,0,0,-1,-1,1,1,1,-1,-1,0,-1,1
0,0,0,0,-1,1,-1,1,-1,1,1,2.988737275,3,0,0,-1,1,-1,1,-1,1,-1,0,-1,-1
0,0,0,0,1,-1,-1,1,-1,1,0,2.743744879,3,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,2.925157327,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,3.090627567,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,3.109932722,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,3.151118749,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,2.919905777,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,2.883310978,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
-1,0,0,0,-1,-1,-1,1,-1,1,0,3.020174046,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
1,0,0,0,-1,-1,-1,1,-1,1,0,3.268750834,4,0,0,1,-1,1,1,-1,1,-1,0,1,0
1,0,0,0,-1,-1,-1,1,-1,1,0,3.23680948,4,0,0,1,-1,1,1,-1,1,-1,0,1,0
1,0,0,0,-1,-1,-1,1,-1,1,0,3.257998779,4,0,0,1,-1,1,1,-1,1,-1,0,1,0
1,0,0,0,-1,-1,-1,1,-1,1,0,3.233104613,4,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,1,-1,-1,1,-1,1,0,3.155148714,3,0,0,1,-1,1,-1,1,-1,1,0,-1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,3.091052725,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,2.852642158,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,0,0,0,-1,-1,-1,1,-1,1,0,2.935326913,3,0,0,1,-1,1,1,-1,1,-1,0,1,0
0,1,0,0,1,1,0,0,0,1,0,1.552509512,1,1,1,0,0,0,0,0,0,1,0,1,0
0,1,0,0,-1,-1,-1,1,1,2,0,2.215422081,2,-1,-1,1,-1,-1,1,-1,-1,-2,0,1,0
0,1,0,0,-1,-1,-1,1,1,1,0,1.820139695,1,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,0
0,0,0,0,0,0,-1,1,-1,2,1,3.704586045,4,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,1,-1,-1,-1,1,1,1,2.564027762,3,0,0,1,1,-1,-1,-1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,2.564027762,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,2.561684426,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,2.747193852,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,3.279847261,4,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,2.757120769,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,2.673574717,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,1,-1,-1,1,1,1,1,2.673574717,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
-1,0,0,0,1,-1,-1,1,1,1,1,2.844478088,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
-1,0,0,0,1,-1,-1,1,1,1,1,2.6776252,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
-1,0,0,0,1,-1,-1,1,1,1,1,2.6776252,3,0,0,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,-1,-1,1,-1,-1,1,1,2.662432152,3,0,0,-1,1,1,-1,1,1,-1,0,1,-1
0,0,0,0,1,1,0,0,0,1,1,2.50581112,2,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,-1,1,0,0,0,1,1,2.391474991,2,0,0,0,0,0,0,0,0,-1,0,-1,0
0,0,0,0,1,-1,-1,-1,1,1,1,3.077262085,3,0,0,1,1,-1,-1,-1,1,1,0,-1,1
0,0,0,0,0,0,-1,-1,1,2,1,3.819453926,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,-1,2,1,3.897606445,4,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,-1,1,-1,2,1,3.491923141,4,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,1,1,-1,2,1,3.817031418,4,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,-1,-1,1,1,-1,2,1,3.730374228,4,0,0,-1,-1,1,-1,-1,1,-2,0,1,-1
0,0,0,0,1,-1,1,1,-1,2,1,3.394977998,4,0,0,-1,-1,1,1,1,-1,2,0,-1,-1
0,0,0,0,-1,-1,-1,1,-1,2,1,3.735081152,4,0,0,1,-1,1,1,-1,1,-2,0,1,-1
0,0,0,0,1,-1,-1,1,-1,2,1,3.767423117,4,0,0,1,-1,1,-1,1,-1,2,0,-1,-1
0,0,0,0,1,-1,1,1,-1,2,1,3.394787807,4,0,0,-1,-1,1,1,1,-1,2,0,-1,-1
0,0,0,0,1,-1,-1,1,-1,2,1,3.661149877,4,0,0,1,-1,1,-1,1,-1,2,0,-1,-1
0,0,0,0,-1,-1,-1,1,1,2,1,3.827223838,4,0,0,1,-1,-1,1,-1,-1,-2,0,1,1
0,0,0,0,1,-1,-1,1,1,2,1,3.663074771,4,0,0,1,-1,-1,-1,1,1,2,0,-1,1
0,0,0,0,-1,-1,1,1,-1,2,1,3.537985121,4,0,0,-1,-1,1,-1,-1,1,-2,0,1,-1
1,0,0,0,0,0,-1,1,-1,2,1,4.121332735,5,0,0,0,0,0,0,0,0,0,0,0,-1
1,0,0,0,0,0,-1,-1,1,2,1,4.546193978,5,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,-1,-1,1,2,1,4.106861284,5,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,-1,2,1,4.097508926,5,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,-1,-1,-1,1,-1,2,1,3.844374513,4,0,0,1,-1,1,1,-1,1,-2,0,1,-1
0,0,0,0,-1,-1,-1,-1,1,2,1,3.398576076,4,0,0,1,1,-1,1,1,-1,-2,0,1,1
0,0,0,0,1,-1,-1,1,-1,2,1,3.946707657,4,0,0,1,-1,1,-1,1,-1,2,0,-1,-1
0,0,0,0,1,-1,-1,-1,1,2,1,3.195779974,3,0,0,1,1,-1,-1,-1,1,2,0,-1,1
0,0,0,0,0,0,-1,-1,1,1,0,3.238950626,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1,1,-1,-1,1,1,1,2.519019007,2,0,0,-1,-1,1,1,1,-1,-1,0,-1,1
0,1,0,0,-1,1,-1,1,1,1,0,2.78236527,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
0,1,0,0,-1,1,-1,1,1,2,0,2.642046843,3,-1,1,-1,1,1,1,-1,-1,-2,0,-1,0
0,1,0,0,0,0,-1,1,1,1,0,2.789708033,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,-1,-1,1,1,1,0,2.603747201,3,1,-1,1,-1,-1,-1,1,1,1,0,-1,0
0,1,0,0,-1,1,-1,1,1,2,0,2.661403745,3,-1,1,-1,1,1,1,-1,-1,-2,0,-1,0
0,1,0,0,-1,1,-1,1,1,1,1,5.629987255,5,-1,1,-1,1,1,1,-1,-1,-1,0,-1,1
0,1,0,0,-1,1,-1,1,1,2,1,2.822530013,3,-1,1,-1,1,1,1,-1,-1,-2,0,-1,1
0,1,0,0,-1,-1,-1,1,1,1,1,2.803944165,3,-1,-1,1,-1,-1,1,-1,-1,-1,0,1,1
0,1,0,0,1,-1,-1,1,1,1,1,2.618612835,3,1,-1,1,-1,-1,-1,1,1,1,0,-1,1
0,0,0,0,-1,1,-1,1,-1,1,0,2.365935153,2,0,0,-1,1,-1,1,-1,1,-1,0,-1,0
0,0,0,0,0,0,-1,1,-1,2,1,4.098370094,5,0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,-1,-1,1,0,1,3.288225141,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1,1,-1,1,1,1,0,2.95628886,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.552606995,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,0,0,-1,1,1,1,1,3.457477121,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.339226396,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.344734867,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.334515702,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.331079919,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,0,3.36589565,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1,1,1,1,1,3.358250321,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.575260312,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.542708111,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.603823196,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.608232315,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.566881855,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.476622464,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.226996063,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,1,3.241664545,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,1,1,1,0,3.211143249,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,3.170382903,3,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,1,1,1,3.275164301,4,0,0,0,0,0,0,0,0,0,0,0,1
-1,0,0,0,0,0,1,1,1,1,1,2.915141839,3,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1,1,-1,-1,1,1,1,3.664903303,4,0,0,-1,-1,1,1,1,-1,-1,0,-1,1
0,0,0,0,-1,1,1,-1,1,1,0,2.271470186,2,0,0,1,-1,1,-1,1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,4.26340579,5,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,1,1,1,0,1,5.268190036,5,0,0,1,1,1,-1,-1,-1,0,0,-1,1
0,0,0,0,1,-1,1,1,1,1,1,2.873667393,3,0,0,-1,-1,-1,1,1,1,1,0,-1,1
-1,0,0,0,1,1,-1,1,1,1,0,2.826321049,3,0,0,-1,1,1,-1,1,1,1,0,1,0
-1,0,0,0,-1,1,1,1,1,1,0,2.825044238,3,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.860050378,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,1,1,-1,1,1,1,0,2.769899938,3,0,0,-1,1,1,-1,1,1,1,0,1,0
0,0,0,0,-1,1,1,1,1,1,0,2.768445697,3,0,0,1,1,1,-1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.808108297,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,1,0,0,1,1,-1,1,1,1,0,2.778705346,3,1,1,-1,1,1,-1,1,1,1,0,1,0
0,1,0,0,-1,1,1,1,1,1,0,2.777280341,3,-1,1,1,1,1,-1,-1,-1,-1,0,-1,0
0,1,0,0,-1,1,-1,1,1,1,0,2.816178969,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
0,1,0,0,0,0,-1,-1,1,1,1,4.777373167,5,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1,1,0,0,0,1,1,3.297348994,4,-1,1,0,0,0,0,0,0,-1,0,-1,0
0,0,0,0,0,0,1,1,1,1,1,3.418167387,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,1,1,1,1,3.312897457,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1,1,-1,-1,1,2,1,2.068741057,2,0,0,-1,-1,1,1,1,-1,-2,0,-1,1
0,0,0,0,-1,1,-1,1,1,0,1,2.152771305,2,0,0,-1,1,1,1,-1,-1,0,0,-1,1
0,0,0,0,-1,1,-1,1,1,0,1,2.08905688,2,0,0,-1,1,1,1,-1,-1,0,0,-1,1
0,0,0,0,1,1,0,0,0,2,1,4.911780831,5,0,0,0,0,0,0,0,0,2,0,1,0
0,0,0,0,-1,1,1,1,-1,1,0,3.037877823,3,0,0,1,1,-1,-1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,1,1,-1,1,0,2.474656165,2,0,0,1,1,-1,-1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,1,1,-1,1,0,3.1059712,3,0,0,1,1,-1,-1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,1,1,-1,1,0,2.620917152,3,0,0,1,1,-1,-1,-1,1,-1,0,-1,0
0,0,0,0,-1,1,1,1,-1,1,0,2.572855585,3,0,0,1,1,-1,-1,-1,1,-1,0,-1,0
0,0,0,0,1,1,1,1,-1,1,0,2.758372167,3,0,0,1,1,-1,1,1,-1,1,0,1,0
0,1,0,0,-1,1,-1,1,1,1,0,2.736955943,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,1,0,0,-1,1,-1,1,1,1,0,2.595259169,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.800589932,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.555050594,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.5929622,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,1,0,0,-1,1,-1,1,1,1,0,2.873589201,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,1,0,0,-1,1,-1,1,1,1,0,2.553697987,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,1,0,0,-1,1,-1,1,1,1,0,2.672982994,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
0,1,0,0,-1,1,-1,1,1,1,0,2.802388845,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
0,1,0,0,-1,1,-1,1,1,1,0,2.891839039,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,1,0,0,-1,1,-1,1,1,1,0,2.494667927,2,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
-1,1,0,0,-1,1,-1,1,1,1,0,2.516963508,2,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,1,0,0,-1,1,-1,1,1,1,0,3.059472344,3,-1,1,-1,1,1,1,-1,-1,-1,0,-1,0
1,0,0,0,-1,1,-1,1,1,1,0,2.925643311,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.701635578,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.669081843,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,3.418513578,4,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.972713889,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
1,0,0,0,-1,1,-1,1,1,1,0,3.417289106,4,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.511058086,2,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
1,0,0,0,-1,1,-1,1,1,1,0,2.614479085,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.638432376,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,-1,1,-1,1,1,1,0,2.602581917,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
-1,0,0,0,-1,1,-1,1,1,1,0,2.63925386,3,0,0,-1,1,1,1,-1,-1,-1,0,-1,0
0,0,0,0,1,-1,1,-1,-1,0,1,2.804082159,3,0,0,-1,1,1,1,-1,-1,0,0,-1,-1
0,0,0,0,1,-1,1,-1,-1,0,1,2.818732535,3,0,0,-1,1,1,1,-1,-1,0,0,-1,-1
0,0,0,0,1,-1,1,-1,-1,0,1,2.886892084,3,0,0,-1,1,1,1,-1,-1,0,0,-1,-1
0,0,0,0,1,-1,1,-1,-1,0,1,3.303865349,4,0,0,-1,1,1,1,-1,-1,0,0,-1,-1
0,0,0,0,1,-1,-1,1,-1,0,1,3.679841602,4,0,0,1,-1,1,-1,1,-1,0,0,-1,-1
0,0,0,0,1,-1,-1,1,-1,0,1,3.642769112,4,0,0,1,-1,1,-1,1,-1,0,0,-1,-1
0,0,0,0,1,-1,-1,1,-1,0,1,3.456408549,4,0,0,1,-1,1,-1,1,-1,0,0,-1,-1
0,0,0,0,1,-1,-1,1,-1,0,1,3.617641687,4,0,0,1,-1,1,-1,1,-1,0,0,-1,-1
-1,0,0,0,1,1,1,1,-1,2,0,3.613975647,4,0,0,1,1,-1,1,1,-1,2,0,1,0
-1,0,0,0,1,1,1,1,-1,2,0,3.601674384,4,0,0,1,1,-1,1,1,-1,2,0,1,0
-1,0,0,0,1,1,1,1,-1,2,1,3.667615121,4,0,0,1,1,-1,1,1,-1,2,0,1,-1
0,0,0,0,1,1,-1,1,1,2,0,2.531373629,2,0,0,-1,1,1,-1,1,1,2,0,1,0
0,0,0,0,1,1,1,-1,-1,2,1,4.381567198,5,0,0,1,-1,-1,1,-1,-1,2,0,1,-1
0,0,0,0,0,0,-1,-1,1,1,1,2.608081885,3,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,-1,1,1,1,3.164971136,3,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-1,-1,1,1,1,3.264269889,4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1,1,-1,-1,1,1,0,2.568617294,3,0,0,-1,-1,1,1,1,-1,-1,0,-1,0
0,0,1,0,1,1,0,0,0,0,1,2.293706654,2,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-1,1,1,-1,-1,1,0,2.107769442,2,-1,1,1,-1,-1,-1,1,1,-1,0,-1,0
0,1,0,0,-1,1,0,0,0,0,0,2.919595798,3,-1,1,0,0,0,0,0,0,0,0,-1,0
0,0,0,0,-1,-1,-1,1,-1,1,1,3.199204649,3,0,0,1,-1,1,1,-1,1,-1,0,1,-1
0,0,0,0,-1,-1,-1,1,-1,1,1,2.950894254,3,0,0,1,-1,1,1,-1,1,-1,0,1,-1
0,0,0,0,-1,-1,-1,-1,1,1,1,2.612020523,3,0,0,1,1,-1,1,1,-1,-1,0,1,1
